"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameDateAPITransferComparator record1Value","[0] PlayerNameDateAPITransferComparator record2Value","[0] PlayerNameDateAPITransferComparator record1PreprocessedValue","[0] PlayerNameDateAPITransferComparator record2PreprocessedValue","[0] PlayerNameDateAPITransferComparator similarity","[0] PlayerNameDateAPITransferComparator postproccesedSimilarity"
"LinearCombinationMatchingRule","3007558","4011432","0.31875",,"Amadou Cisse","Armand Laurienté","amadou cisse","armand lauriente","0.375","0.31875"
"LinearCombinationMatchingRule","3002409","4008478","0.2023809523809524",,"Marcos Fernandez Isla","Mikel Oyarzabal","marcos fernandez isla","mikel oyarzabal","0.23809523809523814","0.2023809523809524"
"LinearCombinationMatchingRule","3005316","4009100","0.2125",,"Murilo Otavio Mendes","Marcel Hartel","murilo otavio mendes","marcel hartel","0.25","0.2125"
"LinearCombinationMatchingRule","3001948","4006038","0.34",,"Daniel Arzani","Damien Da Silva","daniel arzani","damien da silva","0.4","0.34"
"LinearCombinationMatchingRule","3004007","4005609","0.15740740740740744",,"Clinton Mata Pedro Lourenco","Chris Brown","clinton mata pedro lourenco","chris brown","0.18518518518518523","0.15740740740740744"
"LinearCombinationMatchingRule","3007521","4006735","0.23181818181818178",,"Ragnar Ache","Rambé","ragnar ache","rambe","0.2727272727272727","0.23181818181818178"
"LinearCombinationMatchingRule","3003847","4003989","0.10625",,"&#193;ngel Ferez","Allan McGregor","&#193;ngel ferez","allan mcgregor","0.125","0.10625"
"LinearCombinationMatchingRule","3000881","4011934","0.18478260869565213",,"Kenneth Francis Jackett","Kamil Zakirov","kenneth francis jackett","kamil zakirov","0.21739130434782605","0.18478260869565213"
"LinearCombinationMatchingRule","3007337","4000307","0.3090909090909091",,"Josema","Joshua King","josema","joshua king","0.36363636363636365","0.3090909090909091"
"LinearCombinationMatchingRule","3005134","4002908","0.11590909090909089",,"Alessio Pasquale Viola","Artur Ryabokobylenko","alessio pasquale viola","artur ryabokobylenko","0.13636363636363635","0.11590909090909089"
"LinearCombinationMatchingRule","3000629","4002248","0.2833333333333334",,"Fabian Schar","Fabrizio Grillo","fabian schar","fabrizio grillo","0.33333333333333337","0.2833333333333334"
"LinearCombinationMatchingRule","3002124","4009094","0.23181818181818178",,"Andy King","Amara Condé","andy king","amara conde","0.2727272727272727","0.23181818181818178"
"LinearCombinationMatchingRule","3002890","4003566","0.3270833333333334",,"Jose Angel Gomez Campana","Jack Munns","jose angel gomez campana","jack munns","0.20833333333333337","0.3270833333333334"
"LinearCombinationMatchingRule","3001893","4009627","0.234375",,"Murray Wallace","Mikhail Levashov","murray wallace","mikhail levashov","0.1875","0.234375"
"LinearCombinationMatchingRule","3003393","4003993","0.27199999999999996",,"Jose Manuel Rey Cortegoso","Jonny Margetts","jose manuel rey cortegoso","jonny margetts","0.31999999999999995","0.27199999999999996"
"LinearCombinationMatchingRule","3000921","4004108","0.14166666666666664",,"Yuanyi Li","Yves-Marie Kerjean","yuanyi li","yves-marie kerjean","0.16666666666666663","0.14166666666666664"
"LinearCombinationMatchingRule","3004133","4000992","0.24285714285714283",,"Jonas Carls","Jean II Makoun","jonas carls","jean ii makoun","0.2857142857142857","0.24285714285714283"
"LinearCombinationMatchingRule","3004094","4002048","0.16999999999999996",,"Andrea Conti","Alberto Galuppo","andrea conti","alberto galuppo","0.19999999999999996","0.16999999999999996"
"LinearCombinationMatchingRule","3007075","4003925","0.3625",,"Adrien Tameze Aousta","Alex Grant","adrien tameze aousta","alex grant","0.25","0.3625"
"LinearCombinationMatchingRule","3004965","4003533","0.10625",,"Kazuhiko Chiba","Kevin McNaughton","kazuhiko chiba","kevin mcnaughton","0.125","0.10625"
"LinearCombinationMatchingRule","3008367","4002824","0.18214285714285716",,"Kemar Lawrence","Kim Källström","kemar lawrence","kim kallstrom","0.2142857142857143","0.18214285714285716"
"LinearCombinationMatchingRule","3001237","4008035","0.18214285714285716",,"Steve Wigley","Simone Moschin","steve wigley","simone moschin","0.2142857142857143","0.18214285714285716"
"LinearCombinationMatchingRule","3001849","4007423","0.2125",,"Rio Adebisi","Richard O'Donnell","rio adebisi","richard odonnell","0.25","0.2125"
"LinearCombinationMatchingRule","3004195","4002210","0.1789473684210526",,"Alexis Saelemaekers","Ahmed Hegazy","alexis saelemaekers","ahmed hegazy","0.21052631578947367","0.1789473684210526"
"LinearCombinationMatchingRule","3000683","4004990","0.22368421052631582",,"James Ward Prowse","John Jairo Mosquera","james ward prowse","john jairo mosquera","0.26315789473684215","0.22368421052631582"
"LinearCombinationMatchingRule","3007500","4002276","0.18478260869565213",,"Francisco Gonz&#225;lez","Fabio Lucioni","francisco gonz&#225;lez","fabio lucioni","0.21739130434782605","0.18478260869565213"
"LinearCombinationMatchingRule","3002864","4005808","0.34",,"Miguel Angel Garrido Cifuentes","Michael Mancienne","miguel angel garrido cifuentes","michael mancienne","0.4","0.34"
"LinearCombinationMatchingRule","3002072","4011463","0.13076923076923078",,"Trevor Carson","Tomasz Kucz","trevor carson","tomasz kucz","0.15384615384615385","0.13076923076923078"
"LinearCombinationMatchingRule","3006446","4001171","0.06538461538461533",,"Jakob Poulsen","Ji-sung Park","jakob poulsen","ji-sung park","0.07692307692307687","0.06538461538461533"
"LinearCombinationMatchingRule","3006435","4004659","0.5499999999999999",,"Giovanni Troupee","Giovanni Pasquale","giovanni troupee","giovanni pasquale","0.6470588235294117","0.5499999999999999"
"LinearCombinationMatchingRule","3008721","4011217","0.18214285714285716",,"Jimmy Maurer","Jordan Roberts","jimmy maurer","jordan roberts","0.2142857142857143","0.18214285714285716"
"LinearCombinationMatchingRule","3006237","4010670","0.24285714285714283",,"Mads Hermansen","Mato Milos","mads hermansen","mato milos","0.2857142857142857","0.24285714285714283"
"LinearCombinationMatchingRule","3007850","4001550","0.2833333333333334",,"Ariel Chaves","Artjoms Rudnevs","ariel chaves","artjoms rudnevs","0.33333333333333337","0.2833333333333334"
"LinearCombinationMatchingRule","3002484","4004499","0.26842105263157895",,"Alex Perez","Alessandro Piacenti","alex perez","alessandro piacenti","0.3157894736842105","0.26842105263157895"
"LinearCombinationMatchingRule","3002767","4004006","0.159375",,"Mario Gotze","Michael Chambers","mario gotze","michael chambers","0.1875","0.159375"
"LinearCombinationMatchingRule","3007696","4011117","0.14166666666666664",,"Shaquill Sno","Stephen Sama","shaquill sno","stephen sama","0.16666666666666663","0.14166666666666664"
"LinearCombinationMatchingRule","3008186","4004936","0.16999999999999996",,"Miodrag Bozovic","Marcos Acosta","miodrag bozovic","marcos acosta","0.19999999999999996","0.16999999999999996"
"LinearCombinationMatchingRule","3007449","4010357","0.425",,"Julian Draxler","Julius Kade","julian draxler","julius kade","0.5","0.425"
"LinearCombinationMatchingRule","3004092","4010439","0.1133333333333333",,"Marco Giampaolo","Michele Messina","marco giampaolo","michele messina","0.1333333333333333","0.1133333333333333"
"LinearCombinationMatchingRule","3009238","4000306","0.22368421052631582",,"Diogo Vitor Da Cruz","Dickson Etuhu","diogo vitor da cruz","dickson etuhu","0.26315789473684215","0.22368421052631582"
"LinearCombinationMatchingRule","3000337","4009127","0.3928571428571428",,"Lucas Torreira","Leon Guwara","lucas torreira","leon guwara","0.2857142857142857","0.3928571428571428"
"LinearCombinationMatchingRule","3009081","4002060","0.18214285714285716",,"Nardi Paul","Nicola Sansone","nardi paul","nicola sansone","0.2142857142857143","0.18214285714285716"
"LinearCombinationMatchingRule","3005308","4007329","0.14166666666666664",,"Matija Boben","Michal Zyro","matija boben","michal zyro","0.16666666666666663","0.14166666666666664"
"LinearCombinationMatchingRule","3010036","4010022","0.13076923076923078",,"Callum Powell","Chris Mepham","callum powell","chris mepham","0.15384615384615385","0.13076923076923078"
"LinearCombinationMatchingRule","3009800","4001024","0.2023809523809524",,"Jose Augusto Bernardo","Jordan Pickford","jose augusto bernardo","jordan pickford","0.23809523809523814","0.2023809523809524"
"LinearCombinationMatchingRule","3000080","4000678","0.1133333333333333",,"Mohamed.Camara","Martyn Woolford","mohamedcamara","martyn woolford","0.1333333333333333","0.1133333333333333"
"LinearCombinationMatchingRule","3008188","4006168","0.45",,"Aleksandr Sobolev","Aleksandar Pesic","aleksandr sobolev","aleksandar pesic","0.5294117647058824","0.45"
"LinearCombinationMatchingRule","3007495","4010624","0.07083333333333336",,"Enzo Cabrera","Everton Luiz","enzo cabrera","everton luiz","0.08333333333333337","0.07083333333333336"
"LinearCombinationMatchingRule","3008030","4007366","0.1789473684210526",,"Juan Alberto Larrea","Joe Worrall","juan alberto larrea","joe worrall","0.21052631578947367","0.1789473684210526"
"LinearCombinationMatchingRule","3005025","4000993","0.24285714285714283",,"Manuel Lazzari","Matt Jarvis","manuel lazzari","matt jarvis","0.2857142857142857","0.24285714285714283"
"LinearCombinationMatchingRule","3003373","4006207","0.16190476190476188",,"David Mayoral Lastras","Dennis Engelman","david mayoral lastras","dennis engelman","0.19047619047619047","0.16190476190476188"
"LinearCombinationMatchingRule","3006834","4001898","0.265625",,"Sacha Boey","Samir Handanovic","sacha boey","samir handanovic","0.3125","0.265625"
"LinearCombinationMatchingRule","3003732","4003746","0.19193548387096776",,"Jesus Manuel Santana Abreu, Suso","Jean-Yves M'voto","jesus manuel santana abreu suso","jean-yves mvoto","0.22580645161290325","0.19193548387096776"
"LinearCombinationMatchingRule","3007880","4001145","0.18888888888888888",,"Jordie van Leeuwen","James Campbell","jordie van leeuwen","james campbell","0.2222222222222222","0.18888888888888888"
"LinearCombinationMatchingRule","3009079","4011186","0.2266666666666667",,"Jerome Hergault","John McGinn","jerome hergault","john mcginn","0.2666666666666667","0.2266666666666667"
"LinearCombinationMatchingRule","3000607","4001786","0.15000000000000002",,"AVRAM GLAZER","Alessio Innocenti","avram glazer","alessio innocenti","0.17647058823529416","0.15000000000000002"
"LinearCombinationMatchingRule","3002150","4002368","0.371875",,"Andrew Firth","Andrea Doninelli","andrew firth","andrea doninelli","0.4375","0.371875"
"LinearCombinationMatchingRule","3003046","4004694","0.22499999999999995",,"Felipe Augusto de Almeida Monteiro","Fausto Rossi","felipe augusto de almeida monteiro","fausto rossi","0.2647058823529411","0.22499999999999995"
"LinearCombinationMatchingRule","3002219","4000937","0.1883333333333333",,"Robbie Crawford","Ryan Williams","robbie crawford","ryan williams","0.1333333333333333","0.1883333333333333"
"LinearCombinationMatchingRule","3005676","4005883","0.18214285714285716",,"FR&#201;D&#201;RIC MANKOWSKI","Fredrik Ulvestad","fr&#201;d&#201;ric mankowski","fredrik ulvestad","0.2142857142857143","0.18214285714285716"
"LinearCombinationMatchingRule","3006769","4007406","0.1342105263157895",,"Robin van Nijnatten","Richie Towell","robin van nijnatten","richie towell","0.1578947368421053","0.1342105263157895"
"LinearCombinationMatchingRule","3005679","4008085","0.1789473684210526",,"Florian Sotoca","Francesco Bergamini","florian sotoca","francesco bergamini","0.21052631578947367","0.1789473684210526"
"LinearCombinationMatchingRule","3008284","4009123","0.14166666666666664",,"Ludovic Baal","Lennart Thy","ludovic baal","lennart thy","0.16666666666666663","0.14166666666666664"
"LinearCombinationMatchingRule","3006753","4009316","0.2125",,"Magnus Dalsgaard","Marco Supino","magnus dalsgaard","marco supino","0.25","0.2125"
"LinearCombinationMatchingRule","3005970","4011207","0.30357142857142855",,"Mamadou Fofana","Marcus Forss","mamadou fofana","marcus forss","0.3571428571428571","0.30357142857142855"
"LinearCombinationMatchingRule","3003101","4000398","0.16190476190476188",,"Alberto Zapater Arjol","Adda Djeziri","alberto zapater arjol","adda djeziri","0.19047619047619047","0.16190476190476188"
"LinearCombinationMatchingRule","3001579","4007943","0.2833333333333334",,"Dennis Praet","David Ivan","dennis praet","david ivan","0.33333333333333337","0.2833333333333334"
"LinearCombinationMatchingRule","3004114","4009980","0.23181818181818178",,"Mark Uth","Max Stryjek","mark uth","max stryjek","0.2727272727272727","0.23181818181818178"
"LinearCombinationMatchingRule","3008020","4001988","0.15740740740740744",,"Rodrigo Gaston Mieres Perez","Raman Chibsah","rodrigo gaston mieres perez","raman chibsah","0.18518518518518523","0.15740740740740744"
"LinearCombinationMatchingRule","3008717","4004855","0.10625",,"Rayan Philippe","Riccardo Barbuti","rayan philippe","riccardo barbuti","0.125","0.10625"
"LinearCombinationMatchingRule","3001161","4002502","0.34615384615384615",,"Liam Buchanan","Luisinho","liam buchanan","luisinho","0.23076923076923073","0.34615384615384615"
"LinearCombinationMatchingRule","3000993","4007221","0.2266666666666667",,"Junmin Hao","Jamiro Monteiro","junmin hao","jamiro monteiro","0.2666666666666667","0.2266666666666667"
"LinearCombinationMatchingRule","3007964","4010512","0.14166666666666664",,"Matias Donato","Michele Cerofolini","matias donato","michele cerofolini","0.16666666666666663","0.14166666666666664"
"LinearCombinationMatchingRule","3004771","4007512","0.06799999999999996",,"Jos&#233;-Junior Matuwila","James Chester","jos&#233;-junior matuwila","james chester","0.07999999999999996","0.06799999999999996"
"LinearCombinationMatchingRule","3006224","4001486","0.159375",,"Johan Larsson","Junior Fernandes","johan larsson","junior fernandes","0.1875","0.159375"
"LinearCombinationMatchingRule","3001874","4011052","0.2833333333333334",,"Marcus Evans","Marlon Versteeg","marcus evans","marlon versteeg","0.33333333333333337","0.2833333333333334"
"LinearCombinationMatchingRule","3002643","4002365","0.5666666666666668",,"Sebastian Maier","Sebastián Ribas","sebastian maier","sebastian ribas","0.6666666666666667","0.5666666666666668"
"LinearCombinationMatchingRule","3004848","4001964","0.3",,"Aaron Bolger","Andrea Bertolacci","aaron bolger","andrea bertolacci","0.3529411764705882","0.3"
"LinearCombinationMatchingRule","3005443","4010878","0.15740740740740744",,"Maxime Jean Roberto Leverbe","Mihailo Ristic","maxime jean roberto leverbe","mihailo ristic","0.18518518518518523","0.15740740740740744"
"LinearCombinationMatchingRule","3004586","4011627","0.1133333333333333",,"Shaqir Tafa","Simone Ghidotti","shaqir tafa","simone ghidotti","0.1333333333333333","0.1133333333333333"
"LinearCombinationMatchingRule","3006371","4007646","0.18214285714285716",,"Joey Veerman","Jordan N'Kololo","joey veerman","jordan nkololo","0.2142857142857143","0.18214285714285716"
"LinearCombinationMatchingRule","3003638","4005027","0.16190476190476188",,"Juan Olalla Fernandez","Jorge Rojas","juan olalla fernandez","jorge rojas","0.19047619047619047","0.16190476190476188"
"LinearCombinationMatchingRule","3003023","4011499","0.2833333333333334",,"Fabian Duquesne","Florian Mayer","fabian duquesne","florian mayer","0.33333333333333337","0.2833333333333334"
"LinearCombinationMatchingRule","3000129","4007892","0.18214285714285716",,"Mateo Barac","Moustapha Seck","mateo barac","moustapha seck","0.2142857142857143","0.18214285714285716"
"LinearCombinationMatchingRule","3007727","4012097","0.13076923076923078",,"Jack de Gier","Jorge Miramón","jack de gier","jorge miramon","0.15384615384615385","0.13076923076923078"
"LinearCombinationMatchingRule","3007282","4009465","0.2125",,"Leonardo Jardim, Leo Gago","Luís Ribeiro","leonardo jardim leo gago","luis ribeiro","0.25","0.2125"
"LinearCombinationMatchingRule","3006420","4000714","0.16999999999999996",,"Simon Gustafson","Shaun Brisley","simon gustafson","shaun brisley","0.19999999999999996","0.16999999999999996"
"LinearCombinationMatchingRule","3001629","4008687","0.26153846153846155",,"Jonas Olsson","Jordan Davies","jonas olsson","jordan davies","0.3076923076923077","0.26153846153846155"
"LinearCombinationMatchingRule","3006493","4005515","0.1931818181818182",,"Jellert van Landschoot","Jeff Hardeveld","jellert van landschoot","jeff hardeveld","0.2272727272727273","0.1931818181818182"
"LinearCombinationMatchingRule","3001942","4011229","0.2125",,"Maryan Shved","Max Aarons","maryan shved","max aarons","0.25","0.2125"
"LinearCombinationMatchingRule","3006870","4010185","0.425",,"Kik Pierie","Kiko Femenía","kik pierie","kiko femenia","0.5","0.425"
"LinearCombinationMatchingRule","3008783","4005742","0.2125",,"Dillon Serna","Dino Fazlic","dillon serna","dino fazlic","0.25","0.2125"
"LinearCombinationMatchingRule","3004429","4001067","0.1758620689655172",,"Romulo Souza Orestes Caldeira","Ryan Fredericks","romulo souza orestes caldeira","ryan fredericks","0.2068965517241379","0.1758620689655172"
"LinearCombinationMatchingRule","3009819","4006115","0.2125",,"Mark Beevers","Matheus Carvalho","mark beevers","matheus carvalho","0.25","0.2125"
"LinearCombinationMatchingRule","3002035","4001739","0.21666666666666662",,"Ryan Dow","Raffaele Alcibiade","ryan dow","raffaele alcibiade","0.16666666666666663","0.21666666666666662"
"LinearCombinationMatchingRule","3009380","4006260","0.371875",,"Max Watters","Michael Zetterer","max watters","michael zetterer","0.4375","0.371875"
"LinearCombinationMatchingRule","3003511","4000455","0.15000000000000002",,"Jesus Sierra Ruiz","Jake Fowler","jesus sierra ruiz","jake fowler","0.17647058823529416","0.15000000000000002"
"LinearCombinationMatchingRule","3003275","4005319","0.34",,"Jose Fernando Bello-Amigo","Jesús Fernández","jose fernando bello-amigo","jesus fernandez","0.4","0.34"
"LinearCombinationMatchingRule","3003795","4000946","0.159375",,"Muhammed Kiprit","Massadio Haidara","muhammed kiprit","massadio haidara","0.1875","0.159375"
"LinearCombinationMatchingRule","3009764","4004242","0.04722222222222224",,"Cl&#233;ment Vidal","Christoph Kramer","cl&#233;ment vidal","christoph kramer","0.05555555555555558","0.04722222222222224"
"LinearCombinationMatchingRule","3002652","4008437","0.18214285714285716",,"Danny Blum","Diego Llorente","danny blum","diego llorente","0.2142857142857143","0.18214285714285716"
"LinearCombinationMatchingRule","3004177","4002187","0.27142857142857146",,"Andy Najar","Alberto Almici","andy najar","alberto almici","0.1428571428571429","0.27142857142857146"
"LinearCombinationMatchingRule","3005992","4011057","0.060714285714285686",,"Raouf Mroivili","Robbert de Vos","raouf mroivili","robbert de vos","0.0714285714285714","0.060714285714285686"
"LinearCombinationMatchingRule","3002264","4008361","0.265625",,"Eden Hazard","Evgeni Shipitsin","eden hazard","evgeni shipitsin","0.3125","0.265625"
"LinearCombinationMatchingRule","3002511","4011519","0.20000000000000004",,"Jomaine Consbruch","Jozo Stanic","jomaine consbruch","jozo stanic","0.23529411764705888","0.20000000000000004"
"LinearCombinationMatchingRule","3002108","4001321","0.26153846153846155",,"Craig Halkett","Cédric Kanté","craig halkett","cedric kante","0.3076923076923077","0.26153846153846155"
"LinearCombinationMatchingRule","3004356","4008784","0.12142857142857147",,"Dieter Hecking","Darnell Fisher","dieter hecking","darnell fisher","0.1428571428571429","0.12142857142857147"
"LinearCombinationMatchingRule","3003226","4001987","0.2833333333333334",,"Jacky Mathyssen","Jaime Valdés","jacky mathyssen","jaime valdes","0.33333333333333337","0.2833333333333334"
"LinearCombinationMatchingRule","3002062","4005751","0.2875",,"Declan Gallagher","Danny Ward","declan gallagher","danny ward","0.25","0.2875"
"LinearCombinationMatchingRule","3008689","4001952","0.265625",,"Jeremiah Gutjahr","Jonatan Lucca","jeremiah gutjahr","jonatan lucca","0.3125","0.265625"
"LinearCombinationMatchingRule","3002905","4001147","0.2597826086956521",,"Ruben Miguel Nunes Vezo","Ryan Brunt","ruben miguel nunes vezo","ryan brunt","0.21739130434782605","0.2597826086956521"
"LinearCombinationMatchingRule","3000129","4006108","0.19615384615384612",,"Mateo Barac","Médéric Deher","mateo barac","mederic deher","0.23076923076923073","0.19615384615384612"
"LinearCombinationMatchingRule","3009051","4000498","0.14166666666666664",,"Ger O'Brien","Gonzalo Jara","ger obrien","gonzalo jara","0.16666666666666663","0.14166666666666664"
"LinearCombinationMatchingRule","3006759","4008846","0.15454545454545449",,"Pius Ikedia","Pablo Marí","pius ikedia","pablo mari","0.18181818181818177","0.15454545454545449"
"LinearCombinationMatchingRule","3006142","4003050","0.2833333333333334",,"Rasmus Falk Jensen","Raúl Goni","rasmus falk jensen","raul goni","0.33333333333333337","0.2833333333333334"
"LinearCombinationMatchingRule","3002642","4004831","0.20000000000000004",,"Manuel Riemann","Mario Paglialunga","manuel riemann","mario paglialunga","0.23529411764705888","0.20000000000000004"
"LinearCombinationMatchingRule","3002922","4002871","0.29868421052631583",,"David Barral Torres","Denis Kolodin","david barral torres","denis kolodin","0.26315789473684215","0.29868421052631583"
"LinearCombinationMatchingRule","3004258","4006523","0.265625",,"Maxime Awoudja","Mamadou Tounkara","maxime awoudja","mamadou tounkara","0.3125","0.265625"
"LinearCombinationMatchingRule","3007211","4001819","0.255",,"Anthony Walongwa","Antonio Floro Flores","anthony walongwa","antonio floro flores","0.30000000000000004","0.255"
"LinearCombinationMatchingRule","3002810","4011792","0.26153846153846155",,"Juan Hernande","João Félix","juan hernande","joao felix","0.3076923076923077","0.26153846153846155"
"LinearCombinationMatchingRule","3002663","4005594","0.2266666666666667",,"Stelios Kokovas","Stephen Gleeson","stelios kokovas","stephen gleeson","0.2666666666666667","0.2266666666666667"
"LinearCombinationMatchingRule","3001878","4010939","0.1883333333333333",,"Myles Kenlock","Mingiyan Beveev","myles kenlock","mingiyan beveev","0.1333333333333333","0.1883333333333333"
"LinearCombinationMatchingRule","3009508","4000245","0.3090909090909091",,"Dean Hoyle","Denni Avdic","dean hoyle","denni avdic","0.36363636363636365","0.3090909090909091"
"LinearCombinationMatchingRule","3004975","4000708","0.4184210526315789",,"Joao Schmidt Urbano","Jason Banton","joao schmidt urbano","jason banton","0.3157894736842105","0.4184210526315789"
"LinearCombinationMatchingRule","3006328","4005141","0.13076923076923078",,"Juan Alonso","Jeremy Bokila","juan alonso","jeremy bokila","0.15384615384615385","0.13076923076923078"
"LinearCombinationMatchingRule","3006558","4011127","0.2975",,"Sebbe Augustijns","Sydney van Hooijdonk","sebbe augustijns","sydney van hooijdonk","0.35","0.2975"
"LinearCombinationMatchingRule","3004582","4002153","0.07083333333333336",,"Andrea Punzi","Amidu Salifu","andrea punzi","amidu salifu","0.08333333333333337","0.07083333333333336"
"LinearCombinationMatchingRule","3007795","4008271","0.12142857142857147",,"Lucas Calderon","Leandro Silva","lucas calderon","leandro silva","0.1428571428571429","0.12142857142857147"
"LinearCombinationMatchingRule","3005714","4000011","0.14166666666666664",,"Daisuke Nasu","Dico Koppers","daisuke nasu","dico koppers","0.16666666666666663","0.14166666666666664"
"LinearCombinationMatchingRule","3009083","4000304","0.24791666666666662",,"Jonathan Martins Pereira","Jordan Rhodes","jonathan martins pereira","jordan rhodes","0.29166666666666663","0.24791666666666662"
"LinearCombinationMatchingRule","3007329","4009705","0.24285714285714283",,"Jean Ruiz","Jean-Jacques Bougouhi","jean ruiz","jean-jacques bougouhi","0.2857142857142857","0.24285714285714283"
"LinearCombinationMatchingRule","3003387","4003347","0.14571428571428566",,"Francisco de Paula Paco Bazan Landi","Filip Luksik","francisco de paula paco bazan landi","filip luksik","0.17142857142857137","0.14571428571428566"
"LinearCombinationMatchingRule","3003226","4000288","0.3",,"Jacky Mathyssen","Jacob Butterfield","jacky mathyssen","jacob butterfield","0.3529411764705882","0.3"
"LinearCombinationMatchingRule","3003333","4001214","0.31875",,"Dessoleil Dorian","Diego Rolán","dessoleil dorian","diego rolan","0.375","0.31875"
"LinearCombinationMatchingRule","3001563","4000404","0.2875",,"Nampalys Mendy","Nathan Eccleston","nampalys mendy","nathan eccleston","0.25","0.2875"
"LinearCombinationMatchingRule","3003949","4002187","0.12142857142857147",,"Arno Monsecour","Alberto Almici","arno monsecour","alberto almici","0.1428571428571429","0.12142857142857147"
"LinearCombinationMatchingRule","3006501","4003496","0.275",,"Alexander Fischer","Anton Ferdinand","alexander fischer","anton ferdinand","0.23529411764705888","0.275"
"LinearCombinationMatchingRule","3006043","4003732","0.35",,"Steven Moreira","Stefan Maierhofer","steven moreira","stefan maierhofer","0.4117647058823529","0.35"
"LinearCombinationMatchingRule","3008981","4009719","0.18214285714285716",,"Stephen Meaney","Samuel Umtiti","stephen meaney","samuel umtiti","0.2142857142857143","0.18214285714285716"
"LinearCombinationMatchingRule","3007182","4011224","0.2125",,"Juan Quintero","Jamie Shackleton","juan quintero","jamie shackleton","0.25","0.2125"
"LinearCombinationMatchingRule","3003144","4011156","0.3090909090909091",,"Manu Garcia","Matus Bero","manu garcia","matus bero","0.36363636363636365","0.3090909090909091"
"LinearCombinationMatchingRule","3008166","4001265","0.5423076923076923",,"Alexis Soto","Alexy Bosetti","alexis soto","alexy bosetti","0.46153846153846156","0.5423076923076923"
"LinearCombinationMatchingRule","3008185","4010826","0.24999999999999994",,"Aleksandr Samedov","Anton Shvets","aleksandr samedov","anton shvets","0.2941176470588235","0.24999999999999994"
"LinearCombinationMatchingRule","3006505","4003528","0.26842105263157895",,"Jacob Dehn Andersen","Joe Mason","jacob dehn andersen","joe mason","0.3157894736842105","0.26842105263157895"
"LinearCombinationMatchingRule","3004053","4001118","0.2125",,"Dirk Bremser","Dwight Tiendalli","dirk bremser","dwight tiendalli","0.25","0.2125"
"LinearCombinationMatchingRule","3001021","4005670","0.255",,"Chen Pu","Chris Long","chen pu","chris long","0.30000000000000004","0.255"
"LinearCombinationMatchingRule","3006225","4006802","0.26153846153846155",,"Mikael Uhre","Marwan Mohsen","mikael uhre","marwan mohsen","0.3076923076923077","0.26153846153846155"
"LinearCombinationMatchingRule","3001732","4001016","0.49583333333333324",,"Danny Keough","Danny Rose","danny keough","danny rose","0.5833333333333333","0.49583333333333324"
"LinearCombinationMatchingRule","3009904","4005868","0.13783783783783785",,"Joao Pedro Concei&#231;&#227;o Torres","Jack Price","joao pedro concei&#231;&#227;o torres","jack price","0.16216216216216217","0.13783783783783785"
"LinearCombinationMatchingRule","3002186","4003480","0.27115384615384613",,"David Gray","Danny Simpson","david gray","danny simpson","0.23076923076923073","0.27115384615384613"
"LinearCombinationMatchingRule","3006971","4004709","0.10625",,"Mike Havekotte","Marco Sportiello","mike havekotte","marco sportiello","0.125","0.10625"
"LinearCombinationMatchingRule","3008376","4005804","0.19193548387096776",,"Cristian Sleiker Casseres Yepes","Conor McGrandles","cristian sleiker casseres yepes","conor mcgrandles","0.22580645161290325","0.19193548387096776"
"LinearCombinationMatchingRule","3005104","4008661","0.24285714285714283",,"Yushi Hasegawa","Youri Loen","yushi hasegawa","youri loen","0.2857142857142857","0.24285714285714283"
"LinearCombinationMatchingRule","3004757","4005386","0.20000000000000004",,"Christoph Hemlein","Carles Gil","christoph hemlein","carles gil","0.23529411764705888","0.20000000000000004"
"LinearCombinationMatchingRule","3003417","4000859","0.18888888888888888",,"Gonzague Vandooren","Giles Coke","gonzague vandooren","giles coke","0.2222222222222222","0.18888888888888888"
"LinearCombinationMatchingRule","3000938","4000804","0.07083333333333336",,"Jinqing Li","James Ashton","jinqing li","james ashton","0.08333333333333337","0.07083333333333336"
"LinearCombinationMatchingRule","3009836","4000811","0.24285714285714283",,"Josh Knight","Jonathan Obika","josh knight","jonathan obika","0.2857142857142857","0.24285714285714283"
"LinearCombinationMatchingRule","3006990","4001285","0.15000000000000002",,"Lorenzo van Kleef","Landry Bonnefoi","lorenzo van kleef","landry bonnefoi","0.17647058823529416","0.15000000000000002"
"LinearCombinationMatchingRule","3001525","4002922","0.20000000000000004",,"Danny Batth","Denis Pchelintsev","danny batth","denis pchelintsev","0.23529411764705888","0.20000000000000004"
"LinearCombinationMatchingRule","3001150","4004003","0.16999999999999996",,"Nick Pope","Nabil Guedioura","nick pope","nabil guedioura","0.19999999999999996","0.16999999999999996"
"LinearCombinationMatchingRule","3000005","4006413","0.2125",,"Alexander Rother","Armando Vajushi","alexander rother","armando vajushi","0.25","0.2125"
"LinearCombinationMatchingRule","3001408","4000724","0.3863636363636364",,"Jake Hastie","Jack Payne","jake hastie","jack payne","0.4545454545454546","0.3863636363636364"
"LinearCombinationMatchingRule","3002893","4009264","0.2361111111111111",,"Ruben Rochina","Raffaele Palladino","ruben rochina","raffaele palladino","0.2777777777777778","0.2361111111111111"
