"AttributeName","Consistency","ValueIDS","Values","FusedValue","IsCorrect","CorrectValue"
"Photo","1.0","Photo-{10068}","{https://cdn.sofifa.org/players/4/19/207904.png}","https://cdn.sofifa.org/players/4/19/207904.png",,
"Photo","1.0","Photo-{3791}","{https://cdn.sofifa.org/players/4/19/210879.png}","https://cdn.sofifa.org/players/4/19/210879.png",,
"Photo","1.0","Photo-{3005983|3677}","{http://zq.win007.com/Image/player/images/201461754849.png|https://cdn.sofifa.org/players/4/19/190870.png}","https://cdn.sofifa.org/players/4/19/190870.png",,
"Photo","1.0","Photo-{153}","{https://cdn.sofifa.org/players/4/19/137186.png}","https://cdn.sofifa.org/players/4/19/137186.png",,
"Photo","1.0","Photo-{5371|3001314}","{https://cdn.sofifa.org/players/4/19/221618.png|http://zq.win007.com/Image/player/images/2018820232313.png}","https://cdn.sofifa.org/players/4/19/221618.png",,
"Photo","1.0","Photo-{918|3006809}","{https://cdn.sofifa.org/players/4/19/187924.png|http://zq.win007.com/Image/player/images/2012111194639.jpg}","https://cdn.sofifa.org/players/4/19/187924.png",,
"Photo","1.0","Photo-{3004613|6834}","{http://zq.win007.com/Image/player/images/201888165518.jpg|https://cdn.sofifa.org/players/4/19/242997.png}","https://cdn.sofifa.org/players/4/19/242997.png",,
"Photo","1.0","Photo-{13301|3007629}","{https://cdn.sofifa.org/players/4/19/242755.png|}","https://cdn.sofifa.org/players/4/19/242755.png",,
"Photo","1.0","Photo-{7714}","{https://cdn.sofifa.org/players/4/19/204816.png}","https://cdn.sofifa.org/players/4/19/204816.png",,
"Photo","1.0","Photo-{3004044}","{http://zq.win007.com/Image/player/images/201375175729.jpg}","http://zq.win007.com/Image/player/images/201375175729.jpg",,
"Photo","1.0","Photo-{2461}","{https://cdn.sofifa.org/players/4/19/201139.png}","https://cdn.sofifa.org/players/4/19/201139.png",,
"Photo","1.0","Photo-{3004041}","{http://zq.win007.com/Image/player/images/2014814155713.jpg}","http://zq.win007.com/Image/player/images/2014814155713.jpg",,
"Photo","1.0","Photo-{2596}","{https://cdn.sofifa.org/players/4/19/193786.png}","https://cdn.sofifa.org/players/4/19/193786.png",,
"Photo","1.0","Photo-{12909|3003690}","{https://cdn.sofifa.org/players/4/19/239571.png|http://zq.win007.com/Image/player/images/2019730154437.jpg}","https://cdn.sofifa.org/players/4/19/239571.png",,
"Photo","1.0","Photo-{8911}","{https://cdn.sofifa.org/players/4/19/231966.png}","https://cdn.sofifa.org/players/4/19/231966.png",,
"Photo","1.0","Photo-{3001416}","{http://zq.win007.com/Image/player/images\14c65322-132b-4f6e-bb4e-9f3e9cfeaf63.jpg}","http://zq.win007.com/Image/player/images\14c65322-132b-4f6e-bb4e-9f3e9cfeaf63.jpg",,
"Photo","1.0","Photo-{1398}","{https://cdn.sofifa.org/players/4/19/201858.png}","https://cdn.sofifa.org/players/4/19/201858.png",,
"Photo","1.0","Photo-{1132}","{https://cdn.sofifa.org/players/4/19/201922.png}","https://cdn.sofifa.org/players/4/19/201922.png",,
"Photo","1.0","Photo-{3009270|11704}","{http://zq.win007.com/Image/player/images/2013812174700.jpg|https://cdn.sofifa.org/players/4/19/205485.png}","https://cdn.sofifa.org/players/4/19/205485.png",,
"Photo","1.0","Photo-{285}","{https://cdn.sofifa.org/players/4/19/189125.png}","https://cdn.sofifa.org/players/4/19/189125.png",,
"Photo","1.0","Photo-{5316}","{https://cdn.sofifa.org/players/4/19/186272.png}","https://cdn.sofifa.org/players/4/19/186272.png",,
"Photo","1.0","Photo-{8077}","{https://cdn.sofifa.org/players/4/19/206431.png}","https://cdn.sofifa.org/players/4/19/206431.png",,
"Photo","0.5","Photo-{13602|3002471}","{https://cdn.sofifa.org/players/4/19/222621.png|http://zq.win007.com/Image/player/images/201579185004.jpg}","https://cdn.sofifa.org/players/4/19/222621.png",,
"Photo","1.0","Photo-{2767|3000791|506}","{https://cdn.sofifa.org/players/4/19/211017.png|http://zq.win007.com/Image/player/images/201211810955.jpg|https://cdn.sofifa.org/players/4/19/188942.png}","https://cdn.sofifa.org/players/4/19/211017.png",,
"Photo","1.0","Photo-{7846}","{https://cdn.sofifa.org/players/4/19/219948.png}","https://cdn.sofifa.org/players/4/19/219948.png",,
"Photo","1.0","Photo-{3000652|3331}","{http://zq.win007.com/Image/player/images/201882192056.png|https://cdn.sofifa.org/players/4/19/206115.png}","https://cdn.sofifa.org/players/4/19/206115.png",,
"Photo","1.0","Photo-{2597}","{https://cdn.sofifa.org/players/4/19/204539.png}","https://cdn.sofifa.org/players/4/19/204539.png",,
"Photo","1.0","Photo-{3003653|9559}","{|https://cdn.sofifa.org/players/4/19/173484.png}","https://cdn.sofifa.org/players/4/19/173484.png",,
"Photo","1.0","Photo-{9075|3006592}","{https://cdn.sofifa.org/players/4/19/237892.png|http://zq.win007.com/Image/player/images/2014102634004.jpg}","https://cdn.sofifa.org/players/4/19/237892.png",,
"Photo","1.0","Photo-{1399}","{https://cdn.sofifa.org/players/4/19/201860.png}","https://cdn.sofifa.org/players/4/19/201860.png",,
"Photo","1.0","Photo-{3005240}","{http://zq.win007.com/Image/player/images/20146484814.jpg}","http://zq.win007.com/Image/player/images/20146484814.jpg",,
"Photo","1.0","Photo-{6648}","{https://cdn.sofifa.org/players/4/19/205578.png}","https://cdn.sofifa.org/players/4/19/205578.png",,
"Photo","1.0","Photo-{3006975|4829}","{http://zq.win007.com/Image/player/images/201317135926.jpg|https://cdn.sofifa.org/players/4/19/189713.png}","https://cdn.sofifa.org/players/4/19/189713.png",,
"Photo","1.0","Photo-{6433|9416|3004070|3418}","{https://cdn.sofifa.org/players/4/19/216534.png|https://cdn.sofifa.org/players/4/19/233870.png|http://zq.win007.com/Image/player/images/201867120115.png|https://cdn.sofifa.org/players/4/19/226626.png}","https://cdn.sofifa.org/players/4/19/216534.png",,
"Photo","0.9285714285714286","Photo-{3009577|3009010|9360|157|3005552|3009249|3006400|3009952|3009933|1210|3005508|12068|3000577|3001816}","{|http://zq.win007.com/Image/player/images\e1ead716-a426-4cd1-aa3f-e3931a32c4bc.jpg|https://cdn.sofifa.org/players/4/19/232580.png|https://cdn.sofifa.org/players/4/19/230666.png||http://zq.win007.com/Image/player/images/2019315202111.png||http://zq.win007.com/Image/player/images/2019320135536.png|http://zq.win007.com/Image/player/images/2019320134317.png|https://cdn.sofifa.org/players/4/19/221701.png|http://zq.win007.com/Image/player/images/2015122184534.jpg|https://cdn.sofifa.org/players/4/19/244992.png|http://zq.win007.com/Image/player/images/201861312845.png|}","https://cdn.sofifa.org/players/4/19/232580.png",,
"Photo","1.0","Photo-{11019|13506|3003257|2803|4967|1999}","{https://cdn.sofifa.org/players/4/19/223752.png|https://cdn.sofifa.org/players/4/19/193404.png|http://zq.win007.com/Image/player/images/201486180048.jpg|https://cdn.sofifa.org/players/4/19/178007.png|https://cdn.sofifa.org/players/4/19/178746.png|https://cdn.sofifa.org/players/4/19/174549.png}","https://cdn.sofifa.org/players/4/19/223752.png",,
"Photo","1.0","Photo-{1266}","{https://cdn.sofifa.org/players/4/19/155946.png}","https://cdn.sofifa.org/players/4/19/155946.png",,
"Photo","1.0","Photo-{5917|3003709|3007235|3003842|3009190|3004626|3008135|10873|3001071|4714|3008054}","{https://cdn.sofifa.org/players/4/19/221774.png|http://zq.win007.com/Image/player/images/20141019223746.jpg|http://zq.win007.com/Image/player/images/201521885645.jpg||http://zq.win007.com/Image/player/images/201388110321.jpg|http://zq.win007.com/Image/player/images/201472343445.jpg||https://cdn.sofifa.org/players/4/19/205288.png|http://zq.win007.com/Image/player/images/201254173954.jpg|https://cdn.sofifa.org/players/4/19/181236.png|http://zq.win007.com/Image/player/images/2013520115120.jpg}","https://cdn.sofifa.org/players/4/19/221774.png",,
"Photo","1.0","Photo-{14195|3003298}","{https://cdn.sofifa.org/players/4/19/237146.png|http://zq.win007.com/Image/player/images/201982492218.png}","https://cdn.sofifa.org/players/4/19/237146.png",,
"Photo","1.0","Photo-{9141}","{https://cdn.sofifa.org/players/4/19/221521.png}","https://cdn.sofifa.org/players/4/19/221521.png",,
"Photo","1.0","Photo-{3004531|3701}","{http://zq.win007.com/Image/player/images/2013910120629.jpg|https://cdn.sofifa.org/players/4/19/189342.png}","https://cdn.sofifa.org/players/4/19/189342.png",,
"Photo","1.0","Photo-{686|2048|3005490}","{https://cdn.sofifa.org/players/4/19/184826.png|https://cdn.sofifa.org/players/4/19/218868.png|http://zq.win007.com/Image/player/images/2018618173704.jpg}","https://cdn.sofifa.org/players/4/19/184826.png",,
"Photo","1.0","Photo-{3008228|12774}","{http://zq.win007.com/Image/player/images/20131223170119.jpg|https://cdn.sofifa.org/players/4/19/205747.png}","https://cdn.sofifa.org/players/4/19/205747.png",,
"Photo","1.0","Photo-{4386|3006562}","{https://cdn.sofifa.org/players/4/19/236164.png|http://zq.win007.com/Image/player/images/201272651557.jpg}","https://cdn.sofifa.org/players/4/19/236164.png",,
"Photo","1.0","Photo-{3004175}","{http://zq.win007.com/Image/player/images/201485234720.jpg}","http://zq.win007.com/Image/player/images/201485234720.jpg",,
"Photo","1.0","Photo-{3001410}","{}","",,
"Photo","1.0","Photo-{4862}","{https://cdn.sofifa.org/players/4/19/156443.png}","https://cdn.sofifa.org/players/4/19/156443.png",,
"Photo","1.0","Photo-{1214|3000726}","{https://cdn.sofifa.org/players/4/19/172553.png|http://zq.win007.com/Image/player/images/2018619150838.jpg}","https://cdn.sofifa.org/players/4/19/172553.png",,
"Photo","1.0","Photo-{3009550}","{http://zq.win007.com/Image/player/images/201486190916.jpg}","http://zq.win007.com/Image/player/images/201486190916.jpg",,
"Photo","1.0","Photo-{3003123|3002410|13780|3007854|9699}","{||https://cdn.sofifa.org/players/4/19/245714.png||https://cdn.sofifa.org/players/4/19/235983.png}","https://cdn.sofifa.org/players/4/19/245714.png",,
"Photo","1.0","Photo-{15582|3001778}","{https://cdn.sofifa.org/players/4/19/235913.png|}","https://cdn.sofifa.org/players/4/19/235913.png",,
"Photo","1.0","Photo-{3001543}","{http://zq.win007.com/Image/player/images/201491664557.jpg}","http://zq.win007.com/Image/player/images/201491664557.jpg",,
"Photo","1.0","Photo-{3531}","{https://cdn.sofifa.org/players/4/19/211815.png}","https://cdn.sofifa.org/players/4/19/211815.png",,
"Photo","1.0","Photo-{4692|10491|2330|5084|3003140|3003047|3003138|3003875|3003114|3003147|3003313|3002527|3002725|3774|3002722|5658|3000757}","{https://cdn.sofifa.org/players/4/19/205551.png|https://cdn.sofifa.org/players/4/19/230793.png|https://cdn.sofifa.org/players/4/19/216447.png|https://cdn.sofifa.org/players/4/19/207960.png|http://zq.win007.com/Image/player/images/20131027231921.jpg|http://zq.win007.com/Image/player/images/201391854330.jpg|http://zq.win007.com/Image/player/images/2013910142048.jpg|http://zq.win007.com/Image/player/images/201242211415.jpg|http://zq.win007.com/Image/player/images/2016827134808.jpg|http://zq.win007.com/Image/player/images/2016827134921.jpg|http://zq.win007.com/Image/player/images/201417174314.jpg|http://zq.win007.com/Image/player/images/2015121661559.jpg||https://cdn.sofifa.org/players/4/19/201403.png||https://cdn.sofifa.org/players/4/19/216836.png|http://zq.win007.com/Image/player/images/2015723160428.jpg}","https://cdn.sofifa.org/players/4/19/205551.png",,
"Photo","1.0","Photo-{1001}","{https://cdn.sofifa.org/players/4/19/185174.png}","https://cdn.sofifa.org/players/4/19/185174.png",,
"Photo","1.0","Photo-{3004321|13433}","{http://zq.win007.com/Image/player/images/20139693245.jpg|https://cdn.sofifa.org/players/4/19/211305.png}","https://cdn.sofifa.org/players/4/19/211305.png",,
"Photo","1.0","Photo-{3797}","{https://cdn.sofifa.org/players/4/19/204226.png}","https://cdn.sofifa.org/players/4/19/204226.png",,
"Photo","1.0","Photo-{11394}","{https://cdn.sofifa.org/players/4/19/224865.png}","https://cdn.sofifa.org/players/4/19/224865.png",,
"Photo","1.0","Photo-{3008485}","{http://zq.win007.com/Image/player/images/201386150953.jpg}","http://zq.win007.com/Image/player/images/201386150953.jpg",,
"Photo","1.0","Photo-{3004514|1197}","{http://zq.win007.com/Image/player/images/201415185005.png|https://cdn.sofifa.org/players/4/19/206591.png}","https://cdn.sofifa.org/players/4/19/206591.png",,
"Photo","1.0","Photo-{3003820|13875}","{|https://cdn.sofifa.org/players/4/19/233965.png}","https://cdn.sofifa.org/players/4/19/233965.png",,
"Photo","1.0","Photo-{10451|3008063}","{https://cdn.sofifa.org/players/4/19/233088.png|}","https://cdn.sofifa.org/players/4/19/233088.png",,
"Photo","1.0","Photo-{2333}","{https://cdn.sofifa.org/players/4/19/169600.png}","https://cdn.sofifa.org/players/4/19/169600.png",,
"Photo","1.0","Photo-{3008710|7701}","{|https://cdn.sofifa.org/players/4/19/244749.png}","https://cdn.sofifa.org/players/4/19/244749.png",,
"Photo","1.0","Photo-{1547|3008045|3008055}","{https://cdn.sofifa.org/players/4/19/167665.png|http://zq.win007.com/Image/player/images\758e73fb-26d5-45d4-979e-374e886ae9b7.jpg|http://zq.win007.com/Image/player/images/201526210049.jpg}","https://cdn.sofifa.org/players/4/19/167665.png",,
"Photo","1.0","Photo-{11604|3002470}","{https://cdn.sofifa.org/players/4/19/221847.png|http://zq.win007.com/Image/player/images/20122705120.jpg}","https://cdn.sofifa.org/players/4/19/221847.png",,
"Photo","1.0","Photo-{3000909|759}","{http://zq.win007.com/Image/player/images/2018925164544.png|https://cdn.sofifa.org/players/4/19/224116.png}","https://cdn.sofifa.org/players/4/19/224116.png",,
"Photo","1.0","Photo-{1002}","{https://cdn.sofifa.org/players/4/19/195671.png}","https://cdn.sofifa.org/players/4/19/195671.png",,
"Photo","1.0","Photo-{5509|14834}","{https://cdn.sofifa.org/players/4/19/193495.png|https://cdn.sofifa.org/players/4/19/212295.png}","https://cdn.sofifa.org/players/4/19/193495.png",,
"Photo","1.0","Photo-{2438|3005217}","{https://cdn.sofifa.org/players/4/19/210859.png|http://zq.win007.com/Image/player/images/2019823224539.jpg}","https://cdn.sofifa.org/players/4/19/210859.png",,
"Photo","1.0","Photo-{3006370|13667}","{|https://cdn.sofifa.org/players/4/19/234671.png}","https://cdn.sofifa.org/players/4/19/234671.png",,
"Photo","1.0","Photo-{3005224|8095}","{http://zq.win007.com/Image/player/images/201296150258.jpg|https://cdn.sofifa.org/players/4/19/173155.png}","https://cdn.sofifa.org/players/4/19/173155.png",,
"Photo","1.0","Photo-{9147}","{https://cdn.sofifa.org/players/4/19/184657.png}","https://cdn.sofifa.org/players/4/19/184657.png",,
"Photo","1.0","Photo-{4731}","{https://cdn.sofifa.org/players/4/19/120312.png}","https://cdn.sofifa.org/players/4/19/120312.png",,
"Photo","1.0","Photo-{9276}","{https://cdn.sofifa.org/players/4/19/101488.png}","https://cdn.sofifa.org/players/4/19/101488.png",,
"Photo","1.0","Photo-{2334}","{https://cdn.sofifa.org/players/4/19/193408.png}","https://cdn.sofifa.org/players/4/19/193408.png",,
"Photo","1.0","Photo-{4997}","{https://cdn.sofifa.org/players/4/19/161857.png}","https://cdn.sofifa.org/players/4/19/161857.png",,
"Photo","1.0","Photo-{3000089|6765}","{http://zq.win007.com/Image/player/images/201212155517.jpg|https://cdn.sofifa.org/players/4/19/205096.png}","https://cdn.sofifa.org/players/4/19/205096.png",,
"Photo","1.0","Photo-{3400}","{https://cdn.sofifa.org/players/4/19/216380.png}","https://cdn.sofifa.org/players/4/19/216380.png",,
"Photo","1.0","Photo-{3004404|4598}","{http://zq.win007.com/Image/player/images/201492414308.jpg|https://cdn.sofifa.org/players/4/19/216275.png}","https://cdn.sofifa.org/players/4/19/216275.png",,
"Photo","1.0","Photo-{10061}","{https://cdn.sofifa.org/players/4/19/214046.png}","https://cdn.sofifa.org/players/4/19/214046.png",,
"Photo","1.0","Photo-{1136}","{https://cdn.sofifa.org/players/4/19/186307.png}","https://cdn.sofifa.org/players/4/19/186307.png",,
"Photo","1.0","Photo-{1003}","{https://cdn.sofifa.org/players/4/19/201049.png}","https://cdn.sofifa.org/players/4/19/201049.png",,
"Photo","1.0","Photo-{10194}","{https://cdn.sofifa.org/players/4/19/200255.png}","https://cdn.sofifa.org/players/4/19/200255.png",,
"Photo","1.0","Photo-{9013}","{https://cdn.sofifa.org/players/4/19/210742.png}","https://cdn.sofifa.org/players/4/19/210742.png",,
"Photo","1.0","Photo-{5361|3003154|3000507}","{https://cdn.sofifa.org/players/4/19/229038.png||http://zq.win007.com/Image/player/images/201713144945.png}","https://cdn.sofifa.org/players/4/19/229038.png",,
"Photo","1.0","Photo-{3004414|7786}","{http://zq.win007.com/Image/player/images/2018910224244.jpg|https://cdn.sofifa.org/players/4/19/236831.png}","https://cdn.sofifa.org/players/4/19/236831.png",,
"Photo","1.0","Photo-{15577}","{https://cdn.sofifa.org/players/4/19/228999.png}","https://cdn.sofifa.org/players/4/19/228999.png",,
"Photo","1.0","Photo-{1320|3005319}","{https://cdn.sofifa.org/players/4/19/202828.png|http://zq.win007.com/Image/player/images/2019824212504.jpg}","https://cdn.sofifa.org/players/4/19/202828.png",,
"Photo","1.0","Photo-{2468}","{https://cdn.sofifa.org/players/4/19/165560.png}","https://cdn.sofifa.org/players/4/19/165560.png",,
"Photo","1.0","Photo-{10195}","{https://cdn.sofifa.org/players/4/19/205887.png}","https://cdn.sofifa.org/players/4/19/205887.png",,
"Photo","1.0","Photo-{5093}","{https://cdn.sofifa.org/players/4/19/148569.png}","https://cdn.sofifa.org/players/4/19/148569.png",,
"Photo","1.0","Photo-{3002742}","{http://zq.win007.com/Image/player/images/201866111351.png}","http://zq.win007.com/Image/player/images/201866111351.png",,
"Photo","1.0","Photo-{155}","{https://cdn.sofifa.org/players/4/19/9014.png}","https://cdn.sofifa.org/players/4/19/9014.png",,
"Photo","1.0","Photo-{9799|3005395}","{https://cdn.sofifa.org/players/4/19/234983.png|}","https://cdn.sofifa.org/players/4/19/234983.png",,
"Photo","1.0","Photo-{3798}","{https://cdn.sofifa.org/players/4/19/152514.png}","https://cdn.sofifa.org/players/4/19/152514.png",,
"Photo","1.0","Photo-{12673|3004066}","{https://cdn.sofifa.org/players/4/19/187035.png|http://zq.win007.com/Image/player/images/20147743103.jpg}","https://cdn.sofifa.org/players/4/19/187035.png",,
"Photo","1.0","Photo-{288}","{https://cdn.sofifa.org/players/4/19/187936.png}","https://cdn.sofifa.org/players/4/19/187936.png",,
"Photo","1.0","Photo-{3008222}","{http://zq.win007.com/Image/player/images/2014923212031.jpg}","http://zq.win007.com/Image/player/images/2014923212031.jpg",,
"Photo","1.0","Photo-{12818}","{https://cdn.sofifa.org/players/4/19/205759.png}","https://cdn.sofifa.org/players/4/19/205759.png",,
"Photo","1.0","Photo-{13235|3008169}","{https://cdn.sofifa.org/players/4/19/237875.png|}","https://cdn.sofifa.org/players/4/19/237875.png",,
"Photo","1.0","Photo-{238|3004748}","{https://cdn.sofifa.org/players/4/19/221087.png|http://zq.win007.com/Image/player/images/201577224408.jpg}","https://cdn.sofifa.org/players/4/19/221087.png",,
"Photo","1.0","Photo-{3004745|591}","{http://zq.win007.com/Image/player/images/20171230213912.jpg|https://cdn.sofifa.org/players/4/19/216150.png}","https://cdn.sofifa.org/players/4/19/216150.png",,
"Photo","0.5","Photo-{3005027|8907}","{http://zq.win007.com/Image/player/images/201579190828.jpg|https://cdn.sofifa.org/players/4/19/238877.png}","https://cdn.sofifa.org/players/4/19/238877.png",,
"Photo","1.0","Photo-{3007092}","{}","",,
"Photo","0.5","Photo-{11067|3000955}","{https://cdn.sofifa.org/players/4/19/182802.png|http://zq.win007.com/Image/player/images/2016321151908.png}","https://cdn.sofifa.org/players/4/19/182802.png",,
"Photo","1.0","Photo-{3008726|2896}","{http://zq.win007.com/Image/player/images/2018928154240.png|https://cdn.sofifa.org/players/4/19/221306.png}","https://cdn.sofifa.org/players/4/19/221306.png",,
"Photo","1.0","Photo-{3001701}","{}","",,
"Photo","1.0","Photo-{6447}","{https://cdn.sofifa.org/players/4/19/192728.png}","https://cdn.sofifa.org/players/4/19/192728.png",,
"Photo","1.0","Photo-{3005662}","{http://zq.win007.com/Image/player/images/2015712195232.jpg}","http://zq.win007.com/Image/player/images/2015712195232.jpg",,
"Photo","1.0","Photo-{792}","{https://cdn.sofifa.org/players/4/19/213296.png}","https://cdn.sofifa.org/players/4/19/213296.png",,
"Photo","1.0","Photo-{3000635}","{http://zq.win007.com/Image/player/images/2018820195823.png}","http://zq.win007.com/Image/player/images/2018820195823.png",,
"Photo","1.0","Photo-{3002066}","{http://zq.win007.com/Image/player/images/2019716153758.jpg}","http://zq.win007.com/Image/player/images/2019716153758.jpg",,
"Photo","1.0","Photo-{7513}","{https://cdn.sofifa.org/players/4/19/210401.png}","https://cdn.sofifa.org/players/4/19/210401.png",,
"Photo","0.9767441860465116","Photo-{3004373|3004052|395|6150|3000253|3002357|3001422|3002559|3002514|3002517|3004937|3001829|2165|3006365|880|682|3002046|2116|3009634|2552|3004825|7726|3002925|3008398|490|3004278|2448|3004112|3578|653|3001126|2123|3000116|5331|3008361|3000082|3004241|3007350|3004400|1126|3002269|11374|3006902}","{http://zq.win007.com/Image/player/images/2014924184006.jpg|http://zq.win007.com/Image/player/images/201412835745.jpg|https://cdn.sofifa.org/players/4/19/172522.png|https://cdn.sofifa.org/players/4/19/183691.png|http://zq.win007.com/Image/player/images/201211114501.jpg|http://zq.win007.com/Image/player/images/201172473440.jpg|http://zq.win007.com/Image/player/images/201488185025.jpg|http://zq.win007.com/Image/player/images/201481664411.jpg|http://zq.win007.com/Image/player/images/2013817164718.png|http://zq.win007.com/Image/player/images/201261011343.jpg|http://zq.win007.com/Image/player/images/2014316124502.jpg|http://zq.win007.com/Image/player/images/2011920141051.jpg|https://cdn.sofifa.org/players/4/19/199729.png|http://zq.win007.com/Image/player/images/20111018115544.jpg|https://cdn.sofifa.org/players/4/19/189156.png|https://cdn.sofifa.org/players/4/19/186132.png|http://zq.win007.com/Image/player/images/201982215000.png|https://cdn.sofifa.org/players/4/19/189468.png|http://zq.win007.com/Image/player/images/201211121255.jpg|https://cdn.sofifa.org/players/4/19/212197.png|http://zq.win007.com/Image/player/images/2013823215801.jpg|https://cdn.sofifa.org/players/4/19/201491.png|http://zq.win007.com/Image/player/images/20129230700.jpg|http://zq.win007.com/Image/player/images/2018928164916.png|https://cdn.sofifa.org/players/4/19/193886.png|http://zq.win007.com/Image/player/images/2019121131350.png|https://cdn.sofifa.org/players/4/19/184749.png|http://zq.win007.com/Image/player/images/2014815164946.jpg|https://cdn.sofifa.org/players/4/19/215414.png|https://cdn.sofifa.org/players/4/19/197083.png|http://zq.win007.com/Image/player/images/201572505826.png|https://cdn.sofifa.org/players/4/19/194334.png|http://zq.win007.com/Image/player/images\548dcf84-8b20-4364-8e39-13b81586eae5.jpg|https://cdn.sofifa.org/players/4/19/202404.png|http://zq.win007.com/Image/player/images/201191112246.jpg|http://zq.win007.com/Image/player/images/201982495700.png|http://zq.win007.com/Image/player/images/2015720151342.jpg||http://zq.win007.com/Image/player/images/2015720154901.jpg|https://cdn.sofifa.org/players/4/19/192445.png|http://zq.win007.com/Image/player/images/2018618165910.jpg|https://cdn.sofifa.org/players/4/19/190556.png|http://zq.win007.com/Image/player/images/201413040035.jpg}","https://cdn.sofifa.org/players/4/19/172522.png",,
"Photo","1.0","Photo-{3006993}","{http://zq.win007.com/Image/player/images/201218145058.jpg}","http://zq.win007.com/Image/player/images/201218145058.jpg",,
"Photo","1.0","Photo-{3004596}","{http://zq.win007.com/Image/player/images/2014612174038.jpg}","http://zq.win007.com/Image/player/images/2014612174038.jpg",,
"Photo","1.0","Photo-{3006860}","{http://zq.win007.com/Image/player/images/2019717180232.png}","http://zq.win007.com/Image/player/images/2019717180232.png",,
"Photo","0.5","Photo-{3002464|15125}","{http://zq.win007.com/Image/player/images/201225153334.jpg|https://cdn.sofifa.org/players/4/19/241343.png}","https://cdn.sofifa.org/players/4/19/241343.png",,
"Photo","1.0","Photo-{3001966}","{http://zq.win007.com/Image/player/images/2019716154535.jpg}","http://zq.win007.com/Image/player/images/2019716154535.jpg",,
"Photo","1.0","Photo-{3000379|2160}","{http://zq.win007.com/Image/player/images/201873191926.jpg|https://cdn.sofifa.org/players/4/19/198190.png}","https://cdn.sofifa.org/players/4/19/198190.png",,
"Photo","1.0","Photo-{8710}","{https://cdn.sofifa.org/players/4/19/169458.png}","https://cdn.sofifa.org/players/4/19/169458.png",,
"Photo","1.0","Photo-{3005794}","{http://zq.win007.com/Image/player/images/201574120132.png}","http://zq.win007.com/Image/player/images/201574120132.png",,
"Photo","1.0","Photo-{12677}","{https://cdn.sofifa.org/players/4/19/230557.png}","https://cdn.sofifa.org/players/4/19/230557.png",,
"Photo","1.0","Photo-{3008329|3008327}","{|}","",,
"Photo","1.0","Photo-{1061}","{https://cdn.sofifa.org/players/4/19/229261.png}","https://cdn.sofifa.org/players/4/19/229261.png",,
"Photo","1.0","Photo-{3005661}","{http://zq.win007.com/Image/player/images/2012110190342.jpg}","http://zq.win007.com/Image/player/images/2012110190342.jpg",,
"Photo","1.0","Photo-{8066|3003989}","{https://cdn.sofifa.org/players/4/19/228699.png|http://zq.win007.com/Image/player/images/201619184607.jpg}","https://cdn.sofifa.org/players/4/19/228699.png",,
"Photo","1.0","Photo-{3007676|12706}","{http://zq.win007.com/Image/player/images/2018715122418.jpg|https://cdn.sofifa.org/players/4/19/239523.png}","https://cdn.sofifa.org/players/4/19/239523.png",,
"Photo","1.0","Photo-{791}","{https://cdn.sofifa.org/players/4/19/213400.png}","https://cdn.sofifa.org/players/4/19/213400.png",,
"Photo","1.0","Photo-{3000077|10065}","{http://zq.win007.com/Image/player/images/2019824101529.png|https://cdn.sofifa.org/players/4/19/243231.png}","https://cdn.sofifa.org/players/4/19/243231.png",,
"Photo","1.0","Photo-{15064|3008500}","{https://cdn.sofifa.org/players/4/19/237220.png|http://zq.win007.com/Image/player/images/2018926163211.jpg}","https://cdn.sofifa.org/players/4/19/237220.png",,
"Photo","1.0","Photo-{51}","{https://cdn.sofifa.org/players/4/19/175943.png}","https://cdn.sofifa.org/players/4/19/175943.png",,
"Photo","1.0","Photo-{8028|3008921}","{https://cdn.sofifa.org/players/4/19/192596.png|http://zq.win007.com/Image/player/images/2014321151751.jpg}","https://cdn.sofifa.org/players/4/19/192596.png",,
"Photo","1.0","Photo-{3009821|5338|3004340}","{http://zq.win007.com/Image/player/images/2012917220600.jpg|https://cdn.sofifa.org/players/4/19/244646.png|http://zq.win007.com/Image/player/images/201472334738.jpg}","https://cdn.sofifa.org/players/4/19/244646.png",,
"Photo","1.0","Photo-{7645}","{https://cdn.sofifa.org/players/4/19/181247.png}","https://cdn.sofifa.org/players/4/19/181247.png",,
"Photo","1.0","Photo-{13742}","{https://cdn.sofifa.org/players/4/19/229062.png}","https://cdn.sofifa.org/players/4/19/229062.png",,
"Photo","1.0","Photo-{3007318}","{http://zq.win007.com/Image/player/images/2013813150424.jpg}","http://zq.win007.com/Image/player/images/2013813150424.jpg",,
"Photo","1.0","Photo-{13113|3002062}","{https://cdn.sofifa.org/players/4/19/209935.png|http://zq.win007.com/Image/player/images/2019716154629.jpg}","https://cdn.sofifa.org/players/4/19/209935.png",,
"Photo","1.0","Photo-{7512}","{https://cdn.sofifa.org/players/4/19/202465.png}","https://cdn.sofifa.org/players/4/19/202465.png",,
