"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameFIFAESDComparatorJaccard record1Value","[0] PlayerNameFIFAESDComparatorJaccard record2Value","[0] PlayerNameFIFAESDComparatorJaccard record1PreprocessedValue","[0] PlayerNameFIFAESDComparatorJaccard record2PreprocessedValue","[0] PlayerNameFIFAESDComparatorJaccard similarity","[0] PlayerNameFIFAESDComparatorJaccard postproccesedSimilarity","[1] HeightFIFAESDAbsoluteDifferences record1Value","[1] HeightFIFAESDAbsoluteDifferences record2Value","[1] HeightFIFAESDAbsoluteDifferences record1PreprocessedValue","[1] HeightFIFAESDAbsoluteDifferences record2PreprocessedValue","[1] HeightFIFAESDAbsoluteDifferences similarity","[1] HeightFIFAESDAbsoluteDifferences postproccesedSimilarity","[2] DateFIFAESDComparator2Year record1Value","[2] DateFIFAESDComparator2Year record2Value","[2] DateFIFAESDComparator2Year record1PreprocessedValue","[2] DateFIFAESDComparator2Year record2PreprocessedValue","[2] DateFIFAESDComparator2Year similarity","[2] DateFIFAESDComparator2Year postproccesedSimilarity"
"LinearCombinationMatchingRule","3503","2003515","0.41666666666666663",,"I. Seck","Ibrahim Sissoko","i seck","i sissoko","0.3333333333333333","0.3333333333333333","193.0399932861328","177.8000030517578","193.0399932861328","177.8000030517578","0.0","0.0","1991-01-01T00:00","1991-11-29T00:00","1991-01-01T00:00","1991-11-29T00:00","1.0","1.0"
"LinearCombinationMatchingRule","14977","2002629","0.17854134241739908",,"F. Sachpekidis","Fabien Boyer","f sachpekidis","f boyer","0.3333333333333333","0.3333333333333333","180.33999633789062","187.9600067138672","180.33999633789062","187.9600067138672","0.04749870300292969","0.04749870300292969","1999-01-01T00:00","1991-04-12T00:00","1999-01-01T00:00","1991-04-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","13617","2000585","0.41666666666666663",,"A. Almendra","Andrea Campagnolo","a almendra","a campagnolo","0.3333333333333333","0.3333333333333333","182.8800048828125","182.8800048828125","182.8800048828125","182.8800048828125","1.0","1.0","2001-01-01T00:00","1978-06-17T00:00","2001-01-01T00:00","1978-06-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","301","2000581","0.09124994277954102",,"A. Rami","Andre","a rami","andre","0.0","0.0","190.5","185.4199981689453","190.5","185.4199981689453","0.36499977111816406","0.36499977111816406","1987-01-01T00:00","1990-09-27T00:00","1987-01-01T00:00","1990-09-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","16889","2005759","0.22916666666666666",,"M. Tapias","Marvin Friedrich","m tapias","m friedrich","0.3333333333333333","0.3333333333333333","180.33999633789062","193.0399932861328","180.33999633789062","193.0399932861328","0.0","0.0","1998-01-01T00:00","1995-12-13T00:00","1998-01-01T00:00","1995-12-13T00:00","0.25","0.25"
"LinearCombinationMatchingRule","9193","2008242","0.25791660944620765",,"S. Moyano","Steven Ross","s moyano","s ross","0.3333333333333333","0.3333333333333333","187.9600067138672","182.8800048828125","187.9600067138672","182.8800048828125","0.36499977111816406","0.36499977111816406","1992-01-01T00:00","1993-08-29T00:00","1992-01-01T00:00","1993-08-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","8961","2007895","0.16666666666666666",,"S. Lizana","Sebastien Bassong","s lizana","s bassong","0.3333333333333333","0.3333333333333333","167.63999938964844","187.9600067138672","167.63999938964844","187.9600067138672","0.0","0.0","1994-01-01T00:00","1986-07-09T00:00","1994-01-01T00:00","1986-07-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","9057","2000419","0.41666666666666663",,"A. Beghetto","Alexandru Maxim","a beghetto","a maxim","0.3333333333333333","0.3333333333333333","177.8000030517578","177.8000030517578","177.8000030517578","177.8000030517578","1.0","1.0","1996-01-01T00:00","1990-07-08T00:00","1996-01-01T00:00","1990-07-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","10672","2001410","0.011874675750732422",,"C. Mandouki","Chico","c mandouki","chico","0.0","0.0","180.33999633789062","187.9600067138672","180.33999633789062","187.9600067138672","0.04749870300292969","0.04749870300292969","1993-01-01T00:00","1987-03-06T00:00","1993-01-01T00:00","1987-03-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","876","2003986","0.33729187647501624",,"J. Holebas","Jerome Prior","j holebas","j prior","0.3333333333333333","0.3333333333333333","185.4199981689453","182.8800048828125","185.4199981689453","182.8800048828125","0.6825008392333984","0.6825008392333984","1985-01-01T00:00","1995-08-08T00:00","1985-01-01T00:00","1995-08-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","2841","2008388","0.125",,"T. Krul","Thomas Guimaraes Azevedo","t krul","t guimaraes azevedo","0.25","0.25","187.9600067138672","172.72000122070312","187.9600067138672","172.72000122070312","0.0","0.0","1989-01-01T00:00","1991-08-31T00:00","1989-01-01T00:00","1991-08-31T00:00","0.0","0.0"
"LinearCombinationMatchingRule","6233","2000520","0.25791660944620765",,"A. Sadiku","Anatoli Tymoschuk","a sadiku","a tymoschuk","0.3333333333333333","0.3333333333333333","185.4199981689453","180.33999633789062","185.4199981689453","180.33999633789062","0.36499977111816406","0.36499977111816406","1992-01-01T00:00","1979-03-30T00:00","1992-01-01T00:00","1979-03-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","10402","2001222","0.29166666666666663",,"B. Renneke","Bryan Dabo","b renneke","b dabo","0.3333333333333333","0.3333333333333333","175.25999450683594","187.9600067138672","175.25999450683594","187.9600067138672","0.0","0.0","1994-01-01T00:00","1992-02-18T00:00","1994-01-01T00:00","1992-02-18T00:00","0.5","0.5"
"LinearCombinationMatchingRule","770","2001871","0.13687515258789062",,"Diego Carlos","Dario Melnjak","diego carlos","dario melnjak","0.0","0.0","185.4199981689453","177.8000030517578","185.4199981689453","177.8000030517578","0.0475006103515625","0.0475006103515625","1994-01-01T00:00","1992-10-31T00:00","1994-01-01T00:00","1992-10-31T00:00","0.5","0.5"
"LinearCombinationMatchingRule","4480","2002011","0.33729139963785804",,"D. Foulquier","David Wijns","d foulquier","d wijns","0.3333333333333333","0.3333333333333333","182.8800048828125","180.33999633789062","182.8800048828125","180.33999633789062","0.6824989318847656","0.6824989318847656","1994-01-01T00:00","1987-01-09T00:00","1994-01-01T00:00","1987-01-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","14347","2003132","0.25791660944620765",,"G. Coke","Giancarlo Gonzalez","g coke","g gonzalez","0.3333333333333333","0.3333333333333333","180.33999633789062","185.4199981689453","180.33999633789062","185.4199981689453","0.36499977111816406","0.36499977111816406","1987-01-01T00:00","1988-02-08T00:00","1987-01-01T00:00","1988-02-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","8532","2003195","0.375",,"G. Tello","Giuseppe De Feudis","g tello","g de feudis","0.25","0.25","170.17999267578125","170.17999267578125","170.17999267578125","170.17999267578125","1.0","1.0","1994-01-01T00:00","1983-07-10T00:00","1994-01-01T00:00","1983-07-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","4897","2007332","0.0",,"Rodolfo","Ricardo Oliveira","rodolfo","ricardo oliveira","0.0","0.0","170.17999267578125","182.8800048828125","170.17999267578125","182.8800048828125","0.0","0.0","1994-01-01T00:00","1980-05-06T00:00","1994-01-01T00:00","1980-05-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","10843","2002590","0.09124994277954102",,"E. Birniçan","Evaldo","e birnican","evaldo","0.0","0.0","187.9600067138672","182.8800048828125","187.9600067138672","182.8800048828125","0.36499977111816406","0.36499977111816406","1990-01-01T00:00","1982-03-18T00:00","1990-01-01T00:00","1982-03-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","17297","2008586","0.16666666666666666",,"T. Queen","Toni Sunjic","t queen","t sunjic","0.3333333333333333","0.3333333333333333","180.33999633789062","193.0399932861328","180.33999633789062","193.0399932861328","0.0","0.0","2000-01-01T00:00","1988-12-15T00:00","2000-01-01T00:00","1988-12-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","1518","2000004","0.16666666666666666",,"A. Hegazi","Aaron Hughes","a hegazi","a hughes","0.3333333333333333","0.3333333333333333","193.0399932861328","182.8800048828125","193.0399932861328","182.8800048828125","0.0","0.0","1992-01-01T00:00","1979-11-08T00:00","1992-01-01T00:00","1979-11-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","15558","2003784","0.33729187647501624",,"J. Kirkpatrick","Jan Polak","j kirkpatrick","j polak","0.3333333333333333","0.3333333333333333","177.8000030517578","180.33999633789062","177.8000030517578","180.33999633789062","0.6825008392333984","0.6825008392333984","1993-01-01T00:00","1981-03-14T00:00","1993-01-01T00:00","1981-03-14T00:00","0.0","0.0"
"LinearCombinationMatchingRule","12305","2003892","0.25791660944620765",,"J. Lindberg","Jean-Christophe Bahebeck","j lindberg","j bahebeck","0.3333333333333333","0.3333333333333333","177.8000030517578","182.8800048828125","177.8000030517578","182.8800048828125","0.36499977111816406","0.36499977111816406","1990-01-01T00:00","1993-05-01T00:00","1990-01-01T00:00","1993-05-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","2842","2007191","0.25791660944620765",,"R. Morioka","Rafal Murawski","r morioka","r murawski","0.3333333333333333","0.3333333333333333","180.33999633789062","175.25999450683594","180.33999633789062","175.25999450683594","0.36499977111816406","0.36499977111816406","1992-01-01T00:00","1981-10-09T00:00","1992-01-01T00:00","1981-10-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","11579","2006020","0.5079166094462076",,"M. Suzuki","Melker Hallberg","m suzuki","m hallberg","0.3333333333333333","0.3333333333333333","185.4199981689453","180.33999633789062","185.4199981689453","180.33999633789062","0.36499977111816406","0.36499977111816406","1995-01-01T00:00","1995-10-20T00:00","1995-01-01T00:00","1995-10-20T00:00","1.0","1.0"
"LinearCombinationMatchingRule","5304","2004365","0.2706252098083496",,"J. Reine-Adélaïde","Jose Manuel Pinto","j reine-adelaide","j manuel pinto","0.2","0.2","182.8800048828125","185.4199981689453","182.8800048828125","185.4199981689453","0.6825008392333984","0.6825008392333984","1999-01-01T00:00","1975-11-08T00:00","1999-01-01T00:00","1975-11-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","1414","2000066","0.1706247329711914",,"Alan Carvalho","Achille Emana","alan carvalho","achille emana","0.0","0.0","182.8800048828125","180.33999633789062","182.8800048828125","180.33999633789062","0.6824989318847656","0.6824989318847656","1991-01-01T00:00","1982-06-05T00:00","1991-01-01T00:00","1982-06-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","6726","2003791","0.25791660944620765",,"J. Carvallo","Jan Vlasko","j carvallo","j vlasko","0.3333333333333333","0.3333333333333333","182.8800048828125","177.8000030517578","182.8800048828125","177.8000030517578","0.36499977111816406","0.36499977111816406","1987-01-01T00:00","1990-01-11T00:00","1987-01-01T00:00","1990-01-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","6004","2004914","0.25",,"Luís Martins","Laszlo Sepsi","luis martins","laszlo sepsi","0.0","0.0","177.8000030517578","177.8000030517578","177.8000030517578","177.8000030517578","1.0","1.0","1993-01-01T00:00","1987-06-07T00:00","1993-01-01T00:00","1987-06-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","5373","2002855","0.16666666666666666",,"F. Ojo","Fousseyni Cisse","f ojo","f cisse","0.3333333333333333","0.3333333333333333","177.8000030517578","195.5800018310547","177.8000030517578","195.5800018310547","0.0","0.0","1993-01-01T00:00","1989-07-17T00:00","1993-01-01T00:00","1989-07-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","7020","2006998","0.33729139963785804",,"P. Weihrauch","Pedro Tiba","p weihrauch","p tiba","0.3333333333333333","0.3333333333333333","180.33999633789062","182.8800048828125","180.33999633789062","182.8800048828125","0.6824989318847656","0.6824989318847656","1995-01-01T00:00","1988-08-31T00:00","1995-01-01T00:00","1988-08-31T00:00","0.0","0.0"
"LinearCombinationMatchingRule","9371","2003253","0.25",,"Gu Chao","Grant Gillespie","gu chao","grant gillespie","0.0","0.0","193.0399932861328","175.25999450683594","193.0399932861328","175.25999450683594","0.0","0.0","1991-01-01T00:00","1991-07-02T00:00","1991-01-01T00:00","1991-07-02T00:00","1.0","1.0"
"LinearCombinationMatchingRule","7074","2000080","0.33729139963785804",,"A. Tighadouini","Adam Danch","a tighadouini","a danch","0.3333333333333333","0.3333333333333333","180.33999633789062","182.8800048828125","180.33999633789062","182.8800048828125","0.6824989318847656","0.6824989318847656","1994-01-01T00:00","1987-12-15T00:00","1994-01-01T00:00","1987-12-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","8410","2008112","0.2787504196166992",,"S. Nagasawa","Souza","s nagasawa","souza","0.0","0.0","193.0399932861328","187.9600067138672","193.0399932861328","187.9600067138672","0.3650016784667969","0.3650016784667969","1990-01-01T00:00","1989-02-11T00:00","1990-01-01T00:00","1989-02-11T00:00","0.75","0.75"
"LinearCombinationMatchingRule","12587","2008106","0.125",,"S. Amro","Souleymane Baba Diomande","s amro","s baba diomande","0.25","0.25","177.8000030517578","167.63999938964844","177.8000030517578","167.63999938964844","0.0","0.0","1991-01-01T00:00","1992-01-21T00:00","1991-01-01T00:00","1992-01-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","9109","2002321","0.32041660944620765",,"D. Drescher","Dusan Cvetinovic","d drescher","d cvetinovic","0.3333333333333333","0.3333333333333333","190.5","185.4199981689453","190.5","185.4199981689453","0.36499977111816406","0.36499977111816406","1991-01-01T00:00","1988-12-24T00:00","1991-01-01T00:00","1988-12-24T00:00","0.25","0.25"
"LinearCombinationMatchingRule","15696","2006568","0.16666666666666666",,"N. Bizet","Niklas Baerkroth","n bizet","n baerkroth","0.3333333333333333","0.3333333333333333","190.5","172.72000122070312","190.5","172.72000122070312","0.0","0.0","1998-01-01T00:00","1992-01-19T00:00","1998-01-01T00:00","1992-01-19T00:00","0.0","0.0"
"LinearCombinationMatchingRule","14175","2001864","0.33729187647501624",,"D. Foulon","Darian MacKinnon","d foulon","d mackinnon","0.3333333333333333","0.3333333333333333","180.33999633789062","177.8000030517578","180.33999633789062","177.8000030517578","0.6825008392333984","0.6825008392333984","2000-01-01T00:00","1986-01-01T00:00","2000-01-01T00:00","1986-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","15085","2000286","0.24104181925455728",,"A. Lajami","Aleksandar Bjelica","a lajami","a bjelica","0.3333333333333333","0.3333333333333333","177.8000030517578","185.4199981689453","177.8000030517578","185.4199981689453","0.0475006103515625","0.0475006103515625","1997-01-01T00:00","1994-01-07T00:00","1997-01-01T00:00","1994-01-07T00:00","0.25","0.25"
"LinearCombinationMatchingRule","8412","2005702","0.16666666666666666",,"M. Rutten","Marouane Fellaini","m rutten","m fellaini","0.3333333333333333","0.3333333333333333","177.8000030517578","193.0399932861328","177.8000030517578","193.0399932861328","0.0","0.0","1994-01-01T00:00","1987-11-22T00:00","1994-01-01T00:00","1987-11-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","15650","2001734","0.25791660944620765",,"D. Nasu","Daniel Baier","d nasu","d baier","0.3333333333333333","0.3333333333333333","180.33999633789062","175.25999450683594","180.33999633789062","175.25999450683594","0.36499977111816406","0.36499977111816406","1983-01-01T00:00","1984-05-18T00:00","1983-01-01T00:00","1984-05-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","13332","2002475","0.16666666666666666",,"E. Ortega","Emiliano Sala","e ortega","e sala","0.3333333333333333","0.3333333333333333","175.25999450683594","187.9600067138672","175.25999450683594","187.9600067138672","0.0","0.0","1998-01-01T00:00","1990-10-31T00:00","1998-01-01T00:00","1990-10-31T00:00","0.0","0.0"
"LinearCombinationMatchingRule","17378","2008348","0.13687467575073242",,"T. Garratt","Theo Weeks,24","t garratt","t weeks,24","0.25","0.25","182.8800048828125","175.25999450683594","182.8800048828125","175.25999450683594","0.04749870300292969","0.04749870300292969","1998-01-01T00:00","1990-01-19T00:00","1998-01-01T00:00","1990-01-19T00:00","0.0","0.0"
"LinearCombinationMatchingRule","14757","2004381","0.125",,"J. Velásquez","Jose Salomon Rondon","j velasquez","j salomon rondon","0.25","0.25","175.25999450683594","187.9600067138672","175.25999450683594","187.9600067138672","0.0","0.0","1996-01-01T00:00","1989-09-16T00:00","1996-01-01T00:00","1989-09-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","13698","2002070","0.17854181925455728",,"D. Baumgartner","Dejan Lekic","d baumgartner","d lekic","0.3333333333333333","0.3333333333333333","185.4199981689453","193.0399932861328","185.4199981689453","193.0399932861328","0.0475006103515625","0.0475006103515625","1998-01-01T00:00","1985-06-07T00:00","1998-01-01T00:00","1985-06-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","7228","2003813","0.25791708628336585",,"J. Delle","Jaroslaw Bieniuk","j delle","j bieniuk","0.3333333333333333","0.3333333333333333","187.9600067138672","193.0399932861328","187.9600067138672","193.0399932861328","0.3650016784667969","0.3650016784667969","1991-01-01T00:00","1979-06-04T00:00","1991-01-01T00:00","1979-06-04T00:00","0.0","0.0"
"LinearCombinationMatchingRule","10826","2006333","0.21624994277954102",,"M. Honsak","Morten Gamst Pedersen","m honsak","m gamst pedersen","0.25","0.25","187.9600067138672","182.8800048828125","187.9600067138672","182.8800048828125","0.36499977111816406","0.36499977111816406","1998-01-01T00:00","1981-09-08T00:00","1998-01-01T00:00","1981-09-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","3376","2000310","0.1706247329711914",,"Alessinito","Alen Stevanovic","alessinito","alen stevanovic","0.0","0.0","182.8800048828125","180.33999633789062","182.8800048828125","180.33999633789062","0.6824989318847656","0.6824989318847656","1985-01-01T00:00","1991-01-07T00:00","1985-01-01T00:00","1991-01-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","15253","2002640","0.17854181925455728",,"F. Krüger","Fabio Coentrao","f kruger","f coentrao","0.3333333333333333","0.3333333333333333","185.4199981689453","177.8000030517578","185.4199981689453","177.8000030517578","0.0475006103515625","0.0475006103515625","2000-01-01T00:00","1988-03-11T00:00","2000-01-01T00:00","1988-03-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","5303","2007728","0.16666666666666666",,"S. Khelifi","Sam Parkin","s khelifi","s parkin","0.3333333333333333","0.3333333333333333","172.72000122070312","187.9600067138672","172.72000122070312","187.9600067138672","0.0","0.0","1995-01-01T00:00","1981-03-14T00:00","1995-01-01T00:00","1981-03-14T00:00","0.0","0.0"
"LinearCombinationMatchingRule","1768","2007667","0.44541660944620765",,"R. Karsdorp","Ryan Christie","r karsdorp","r christie","0.3333333333333333","0.3333333333333333","182.8800048828125","177.8000030517578","182.8800048828125","177.8000030517578","0.36499977111816406","0.36499977111816406","1996-01-01T00:00","1995-02-12T00:00","1996-01-01T00:00","1995-02-12T00:00","0.75","0.75"
"LinearCombinationMatchingRule","15827","2007715","0.25791660944620765",,"S. Friede","Salva Ruiz","s friede","s ruiz","0.3333333333333333","0.3333333333333333","182.8800048828125","177.8000030517578","182.8800048828125","177.8000030517578","0.36499977111816406","0.36499977111816406","1999-01-01T00:00","1995-05-17T00:00","1999-01-01T00:00","1995-05-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","8775","2001835","0.375",,"D. de Wit","Danko Lazovic","d de wit","d lazovic","0.25","0.25","182.8800048828125","182.8800048828125","182.8800048828125","182.8800048828125","1.0","1.0","1999-01-01T00:00","1983-05-17T00:00","1999-01-01T00:00","1983-05-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","16633","2006060","0.16666666666666666",,"M. Klass","Michael Frey","m klass","m frey","0.3333333333333333","0.3333333333333333","175.25999450683594","187.9600067138672","175.25999450683594","187.9600067138672","0.0","0.0","2000-01-01T00:00","1994-07-19T00:00","2000-01-01T00:00","1994-07-19T00:00","0.0","0.0"
"LinearCombinationMatchingRule","1570","2005369","0.19937467575073242",,"Mossoró","Manu Lanzarote","mossoro","manu lanzarote","0.0","0.0","170.17999267578125","177.8000030517578","170.17999267578125","177.8000030517578","0.04749870300292969","0.04749870300292969","1985-01-01T00:00","1984-01-20T00:00","1985-01-01T00:00","1984-01-20T00:00","0.75","0.75"
"LinearCombinationMatchingRule","15030","2002764","0.011874675750732422",,"Feng Jing","Fernando Russi","feng jing","fernando russi","0.0","0.0","175.25999450683594","182.8800048828125","175.25999450683594","182.8800048828125","0.04749870300292969","0.04749870300292969","1995-01-01T00:00","1989-04-21T00:00","1995-01-01T00:00","1989-04-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","1509","2000957","0.25",,"Barragán","Bartosz Jaroch","barragan","bartosz jaroch","0.0","0.0","182.8800048828125","182.8800048828125","182.8800048828125","182.8800048828125","1.0","1.0","1988-01-01T00:00","1995-01-25T00:00","1988-01-01T00:00","1995-01-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","8593","2005367","0.25791660944620765",,"M. Svilar","Manu Fernandez","m svilar","m fernandez","0.3333333333333333","0.3333333333333333","187.9600067138672","182.8800048828125","187.9600067138672","182.8800048828125","0.36499977111816406","0.36499977111816406","2001-01-01T00:00","1986-05-09T00:00","2001-01-01T00:00","1986-05-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","6054","2001143","0.3581252098083496",,"B. Nehrig","Bram van Polen","b nehrig","b van polen","0.25","0.25","180.33999633789062","177.8000030517578","180.33999633789062","177.8000030517578","0.6825008392333984","0.6825008392333984","1988-01-01T00:00","1985-10-11T00:00","1988-01-01T00:00","1985-10-11T00:00","0.25","0.25"
"LinearCombinationMatchingRule","15451","2008138","0.0",,"Song Wenjie","Stefan Maierhofer","song wenjie","stefan maierhofer","0.0","0.0","185.4199981689453","203.1999969482422","185.4199981689453","203.1999969482422","0.0","0.0","1992-01-01T00:00","1982-08-16T00:00","1992-01-01T00:00","1982-08-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","17352","2005564","0.16666666666666666",,"M. Molenda","Marcus Haber","m molenda","m haber","0.3333333333333333","0.3333333333333333","180.33999633789062","190.5","180.33999633789062","190.5","0.0","0.0","2002-01-01T00:00","1989-01-11T00:00","2002-01-01T00:00","1989-01-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","1176","2002846","0.16666666666666666",,"F. Orellana","Florin Bejan","f orellana","f bejan","0.3333333333333333","0.3333333333333333","167.63999938964844","185.4199981689453","167.63999938964844","185.4199981689453","0.0","0.0","1987-01-01T00:00","1991-03-28T00:00","1987-01-01T00:00","1991-03-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","7711","2000189","0.16666666666666666",,"A. Stephens","Ahmed Hegazy","a stephens","a hegazy","0.3333333333333333","0.3333333333333333","177.8000030517578","195.5800018310547","177.8000030517578","195.5800018310547","0.0","0.0","1996-01-01T00:00","1991-01-25T00:00","1996-01-01T00:00","1991-01-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","14396","2005317","0.41666666666666663",,"M. Reule","Maciej Wilusz","m reule","m wilusz","0.3333333333333333","0.3333333333333333","187.9600067138672","187.9600067138672","187.9600067138672","187.9600067138672","1.0","1.0","1995-01-01T00:00","1988-09-25T00:00","1995-01-01T00:00","1988-09-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","5806","2007748","0.0",,"S. Bentivoglio","Samu","s bentivoglio","samu","0.0","0.0","182.8800048828125","172.72000122070312","182.8800048828125","172.72000122070312","0.0","0.0","1986-01-01T00:00","1994-04-15T00:00","1986-01-01T00:00","1994-04-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","16608","2006259","0.0",,"M. Lema","Miranda","m lema","miranda","0.0","0.0","170.17999267578125","185.4199981689453","170.17999267578125","185.4199981689453","0.0","0.0","2001-01-01T00:00","1984-09-07T00:00","2001-01-01T00:00","1984-09-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","4372","2005451","0.25",,"M. Madl","Marcelinho","m madl","marcelinho","0.0","0.0","180.33999633789062","180.33999633789062","180.33999633789062","180.33999633789062","1.0","1.0","1989-01-01T00:00","1984-01-10T00:00","1989-01-01T00:00","1984-01-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","629","2003762","0.25791708628336585",,"J. Gouweleeuw","Jamie Langfield","j gouweleeuw","j langfield","0.3333333333333333","0.3333333333333333","187.9600067138672","193.0399932861328","187.9600067138672","193.0399932861328","0.3650016784667969","0.3650016784667969","1993-01-01T00:00","1979-12-22T00:00","1993-01-01T00:00","1979-12-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","2671","2007558","0.32041660944620765",,"R. Gikiewicz","Romeu Rocha","r gikiewicz","r rocha","0.3333333333333333","0.3333333333333333","190.5","185.4199981689453","190.5","185.4199981689453","0.36499977111816406","0.36499977111816406","1989-01-01T00:00","1986-02-17T00:00","1989-01-01T00:00","1986-02-17T00:00","0.25","0.25"
"LinearCombinationMatchingRule","179","2005437","0.1706247329711914",,"Manu Trigueros","Marcel De Jong","manu trigueros","marcel de jong","0.0","0.0","177.8000030517578","175.25999450683594","177.8000030517578","175.25999450683594","0.6824989318847656","0.6824989318847656","1993-01-01T00:00","1986-10-15T00:00","1993-01-01T00:00","1986-10-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","17098","2000271","0.17854134241739908",,"A. Arigoni","Alec Luyckx","a arigoni","a luyckx","0.3333333333333333","0.3333333333333333","182.8800048828125","175.25999450683594","182.8800048828125","175.25999450683594","0.04749870300292969","0.04749870300292969","2000-01-01T00:00","1995-05-19T00:00","2000-01-01T00:00","1995-05-19T00:00","0.0","0.0"
"LinearCombinationMatchingRule","8755","2001032","0.125",,"Benito","Benjamin-Kantie Karamoko","benito","benjamin-kantie karamoko","0.0","0.0","177.8000030517578","195.5800018310547","177.8000030517578","195.5800018310547","0.0","0.0","1997-01-01T00:00","1995-05-17T00:00","1997-01-01T00:00","1995-05-17T00:00","0.5","0.5"
"LinearCombinationMatchingRule","1804","2005220","0.41666666666666663",,"L. Nguyen","Luis Gustavo","l nguyen","l gustavo","0.3333333333333333","0.3333333333333333","172.72000122070312","172.72000122070312","172.72000122070312","172.72000122070312","1.0","1.0","1988-01-01T00:00","1992-09-28T00:00","1988-01-01T00:00","1992-09-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","5739","2007916","0.17854134241739908",,"S. Muwashar","Seko Fofana","s muwashar","s fofana","0.3333333333333333","0.3333333333333333","175.25999450683594","182.8800048828125","175.25999450683594","182.8800048828125","0.04749870300292969","0.04749870300292969","1990-01-01T00:00","1995-05-07T00:00","1990-01-01T00:00","1995-05-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","8551","2003704","0.41666666666666663",,"J. Löhmannsröben","Jakob Haugaard","j lohmannsroben","j haugaard","0.3333333333333333","0.3333333333333333","185.4199981689453","198.1199951171875","185.4199981689453","198.1199951171875","0.0","0.0","1992-01-01T00:00","1992-05-01T00:00","1992-01-01T00:00","1992-05-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","5860","2002363","0.16666666666666666",,"E. Ocansey","Edgar Salli","e ocansey","e salli","0.3333333333333333","0.3333333333333333","172.72000122070312","162.55999755859375","172.72000122070312","162.55999755859375","0.0","0.0","1999-01-01T00:00","1992-08-17T00:00","1999-01-01T00:00","1992-08-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","15375","2004848","0.16666666666666666",,"K. Sidibé","Krisztian Simon","k sidibe","k simon","0.3333333333333333","0.3333333333333333","200.66000366210938","175.25999450683594","200.66000366210938","175.25999450683594","0.0","0.0","2000-01-01T00:00","1991-06-10T00:00","2000-01-01T00:00","1991-06-10T00:00","0.0","0.0"
